endpoint,state,zipcode
individualTotalExpensesR3,California,92328
individualTotalExpensesR3,California,90001
individualTotalExpensesR3,California,95613
individualTotalExpensesR3,California,95527
individualTotalExpensesR3,California,93210
individualTotalExpensesR3,California,95410
individualTotalExpensesR3,California,95692
individualTotalExpensesR3,California,95910
individualTotalExpensesR3,California,93601
individualTotalExpensesR3,California,93201
individualTotalExpensesR3,California,94022
individualTotalExpensesR3,California,95531
individualTotalExpensesR3,California,93013
individualTotalExpensesR3,California,94505
individualTotalExpensesR3,California,96001
individualTotalExpensesR3,California,94510
individualTotalExpensesR3,California,96009
individualTotalExpensesR3,California,91752
individualTotalExpensesR3,California,93426
individualTotalExpensesR3,California,94922
individualTotalExpensesR3,California,94203
individualTotalExpensesR3,California,91319
individualTotalExpensesR3,California,95568
individualTotalExpensesR3,California,95307
individualTotalExpensesR3,California,95712
individualTotalExpensesR3,California,93620
individualTotalExpensesR3,California,95646
individualTotalExpensesR3,California,93512
individualTotalExpensesR3,California,94503
individualTotalExpensesR3,California,95914
individualTotalExpensesR3,California,93623
individualTotalExpensesR3,California,95602
individualTotalExpensesR3,California,94102
individualTotalExpensesR3,California,94501
individualTotalExpensesR3,California,95201
individualTotalExpensesR3,California,93401
individualTotalExpensesR3,Colorado,81321
individualTotalExpensesR3,Colorado,80001
individualTotalExpensesR3,Colorado,80010
individualTotalExpensesR3,Colorado,81610
individualTotalExpensesR3,Colorado,80429
individualTotalExpensesR3,Colorado,81410
individualTotalExpensesR3,Colorado,81021
individualTotalExpensesR3,Colorado,81041
individualTotalExpensesR3,Colorado,80737
individualTotalExpensesR3,Colorado,80805
individualTotalExpensesR3,Colorado,80424
individualTotalExpensesR3,Colorado,80436
individualTotalExpensesR3,Colorado,81325
individualTotalExpensesR3,Colorado,81252
individualTotalExpensesR3,Colorado,81123
individualTotalExpensesR3,Colorado,81122
individualTotalExpensesR3,Colorado,80430
individualTotalExpensesR3,Colorado,81433
individualTotalExpensesR3,Colorado,81601
individualTotalExpensesR3,Colorado,80720
individualTotalExpensesR3,Colorado,80442
individualTotalExpensesR3,Colorado,80019
individualTotalExpensesR3,Colorado,80201
individualTotalExpensesR3,Colorado,80025
individualTotalExpensesR3,Colorado,81401
individualTotalExpensesR3,Colorado,81030
individualTotalExpensesR3,Colorado,81101
individualTotalExpensesR3,Colorado,80106
individualTotalExpensesR3,Colorado,81121
individualTotalExpensesR3,Colorado,81038
individualTotalExpensesR3,Colorado,81501
individualTotalExpensesR3,Colorado,80802
individualTotalExpensesR3,Colorado,80721
individualTotalExpensesR3,Colorado,81427
individualTotalExpensesR3,Colorado,80722
individualTotalExpensesR3,Colorado,80423
individualTotalExpensesR3,Colorado,81641
individualTotalExpensesR3,Colorado,80504
individualTotalExpensesR3,Colorado,81132
individualTotalExpensesR3,Colorado,80020
individualTotalExpensesR3,Colorado,80101
individualTotalExpensesR3,Colorado,80104
individualTotalExpensesR3,Colorado,80804
individualTotalExpensesR3,Colorado,80428
individualTotalExpensesR3,Colorado,81040
individualTotalExpensesR3,Colorado,81320
individualTotalExpensesR3,Colorado,81020
individualTotalExpensesR3,Colorado,81201
individualTotalExpensesR3,Colorado,81611
individualTotalExpensesR3,Colorado,80649
individualTotalExpensesR3,Colorado,81130
individualTotalExpensesR3,Colorado,80511
individualTotalExpensesR3,Colorado,81125
individualTotalExpensesR3,Colorado,80422
individualTotalExpensesR3,Colorado,81033
individualTotalExpensesR3,Colorado,80813
individualTotalExpensesR3,Colorado,81210
individualTotalExpensesR3,Colorado,81029
individualTotalExpensesR3,Colorado,80727
individualTotalExpensesR3,Colorado,81235
individualTotalExpensesR3,Colorado,81001
individualTotalExpensesR3,Colorado,81120
individualTotalExpensesR3,Colorado,80420
individualTotalExpensesR3,Colorado,81212
individualTotalExpensesR3,Connecticut,6249
individualTotalExpensesR3,Connecticut,6409
individualTotalExpensesR3,Connecticut,6404
individualTotalExpensesR3,Connecticut,6018
individualTotalExpensesR3,Connecticut,6001
individualTotalExpensesR3,Connecticut,6226
individualTotalExpensesR3,Connecticut,6401
individualTotalExpensesR3,Connecticut,6029
individualTotalExpensesR3,Dist of Columbia,20001
individualTotalExpensesR3,Delaware,19701
individualTotalExpensesR3,Delaware,19901
individualTotalExpensesR3,Delaware,19930
individualTotalExpensesR3,Florida,32003
individualTotalExpensesR3,Florida,32336
individualTotalExpensesR3,Florida,34601
individualTotalExpensesR3,Florida,32004
individualTotalExpensesR3,Florida,32754
individualTotalExpensesR3,Florida,32621
individualTotalExpensesR3,Florida,32301
individualTotalExpensesR3,Florida,34972
individualTotalExpensesR3,Florida,32420
individualTotalExpensesR3,Florida,32326
individualTotalExpensesR3,Florida,32013
individualTotalExpensesR3,Florida,33455
individualTotalExpensesR3,Florida,33901
individualTotalExpensesR3,Florida,32425
individualTotalExpensesR3,Florida,34223
individualTotalExpensesR3,Florida,32701
individualTotalExpensesR3,Florida,34423
individualTotalExpensesR3,Florida,32099
individualTotalExpensesR3,Florida,32421
individualTotalExpensesR3,Florida,33004
individualTotalExpensesR3,Florida,32401
individualTotalExpensesR3,Florida,32531
individualTotalExpensesR3,Florida,32111
individualTotalExpensesR3,Florida,33401
individualTotalExpensesR3,Florida,33801
individualTotalExpensesR3,Florida,32052
individualTotalExpensesR3,Florida,32601
individualTotalExpensesR3,Florida,32456
individualTotalExpensesR3,Florida,33834
individualTotalExpensesR3,Florida,34945
individualTotalExpensesR3,Florida,33002
individualTotalExpensesR3,Florida,32324
individualTotalExpensesR3,Florida,33701
individualTotalExpensesR3,Florida,32008
individualTotalExpensesR3,Florida,32105
individualTotalExpensesR3,Florida,32042
individualTotalExpensesR3,Florida,32321
individualTotalExpensesR3,Florida,32102
individualTotalExpensesR3,Florida,32948
individualTotalExpensesR3,Florida,32026
individualTotalExpensesR3,Florida,33001
individualTotalExpensesR3,Florida,32530
individualTotalExpensesR3,Florida,33503
individualTotalExpensesR3,Florida,34265
individualTotalExpensesR3,Florida,34201
individualTotalExpensesR3,Florida,32040
individualTotalExpensesR3,Florida,32007
individualTotalExpensesR3,Florida,32024
individualTotalExpensesR3,Florida,32703
individualTotalExpensesR3,Florida,32110
individualTotalExpensesR3,Florida,32320
individualTotalExpensesR3,Florida,33825
individualTotalExpensesR3,Florida,32628
individualTotalExpensesR3,Florida,33523
individualTotalExpensesR3,Florida,32619
individualTotalExpensesR3,Florida,32501
individualTotalExpensesR3,Florida,32009
individualTotalExpensesR3,Florida,32347
individualTotalExpensesR3,Florida,33848
individualTotalExpensesR3,Florida,33471
individualTotalExpensesR3,Florida,32059
individualTotalExpensesR3,Florida,33927
individualTotalExpensesR3,Florida,32162
individualTotalExpensesR3,Florida,32422
individualTotalExpensesR3,Florida,33440
individualTotalExpensesR3,Florida,34101
individualTotalExpensesR3,Florida,32427
individualTotalExpensesR3,Georgia,30002
individualTotalExpensesR3,Georgia,30104
individualTotalExpensesR3,Georgia,31512
individualTotalExpensesR3,Georgia,30401
individualTotalExpensesR3,Georgia,30414
individualTotalExpensesR3,Georgia,30143
individualTotalExpensesR3,Georgia,30285
individualTotalExpensesR3,Georgia,30102
individualTotalExpensesR3,Georgia,30533
individualTotalExpensesR3,Georgia,31760
individualTotalExpensesR3,Georgia,30105
individualTotalExpensesR3,Georgia,31601
individualTotalExpensesR3,Georgia,31805
individualTotalExpensesR3,Georgia,30710
individualTotalExpensesR3,Georgia,39845
individualTotalExpensesR3,Georgia,31018
individualTotalExpensesR3,Georgia,31303
individualTotalExpensesR3,Georgia,31308
individualTotalExpensesR3,Georgia,30730
individualTotalExpensesR3,Georgia,30601
individualTotalExpensesR3,Georgia,30812
individualTotalExpensesR3,Georgia,31055
individualTotalExpensesR3,Georgia,31532
individualTotalExpensesR3,Georgia,31624
individualTotalExpensesR3,Georgia,30522
individualTotalExpensesR3,Georgia,30011
individualTotalExpensesR3,Georgia,31714
individualTotalExpensesR3,Georgia,30810
individualTotalExpensesR3,Georgia,31814
individualTotalExpensesR3,Georgia,30623
individualTotalExpensesR3,Georgia,31017
individualTotalExpensesR3,Georgia,30055
individualTotalExpensesR3,Georgia,30012
individualTotalExpensesR3,Georgia,31058
individualTotalExpensesR3,Georgia,31010
individualTotalExpensesR3,Georgia,30511
individualTotalExpensesR3,Georgia,31520
individualTotalExpensesR3,Georgia,30228
individualTotalExpensesR3,Georgia,30004
individualTotalExpensesR3,Georgia,30534
individualTotalExpensesR3,Georgia,30439
individualTotalExpensesR3,Georgia,39827
individualTotalExpensesR3,Georgia,31547
individualTotalExpensesR3,Georgia,30528
individualTotalExpensesR3,Georgia,31034
individualTotalExpensesR3,Georgia,31622
individualTotalExpensesR3,Georgia,30631
individualTotalExpensesR3,Georgia,39837
individualTotalExpensesR3,Georgia,30420
individualTotalExpensesR3,Georgia,31801
individualTotalExpensesR3,Georgia,31008
individualTotalExpensesR3,Georgia,30206
individualTotalExpensesR3,Georgia,30028
individualTotalExpensesR3,Georgia,30516
individualTotalExpensesR3,Georgia,39854
individualTotalExpensesR3,Georgia,30501
individualTotalExpensesR3,Georgia,39836
individualTotalExpensesR3,Georgia,31516
individualTotalExpensesR3,Georgia,30230
individualTotalExpensesR3,Georgia,30546
individualTotalExpensesR3,Georgia,31542
individualTotalExpensesR3,Georgia,30807
individualTotalExpensesR3,Georgia,30218
individualTotalExpensesR3,Georgia,31052
individualTotalExpensesR3,Georgia,30205
individualTotalExpensesR3,Georgia,39851
individualTotalExpensesR3,Georgia,31087
individualTotalExpensesR3,Georgia,30513
individualTotalExpensesR3,Georgia,30014
individualTotalExpensesR3,Georgia,30103
individualTotalExpensesR3,Georgia,31625
individualTotalExpensesR3,Georgia,30426
individualTotalExpensesR3,Georgia,31011
individualTotalExpensesR3,Georgia,30214
individualTotalExpensesR3,Georgia,30108
individualTotalExpensesR3,Georgia,30204
individualTotalExpensesR3,Georgia,30457
individualTotalExpensesR3,Georgia,31648
individualTotalExpensesR3,Georgia,30442
individualTotalExpensesR3,Georgia,31024
individualTotalExpensesR3,Georgia,31007
individualTotalExpensesR3,Georgia,31316
individualTotalExpensesR3,Georgia,39870
individualTotalExpensesR3,Georgia,31763
individualTotalExpensesR3,Georgia,30707
individualTotalExpensesR3,Georgia,30619
individualTotalExpensesR3,Georgia,30132
individualTotalExpensesR3,Georgia,31001
individualTotalExpensesR3,Georgia,31635
individualTotalExpensesR3,Georgia,31804
individualTotalExpensesR3,Georgia,31806
individualTotalExpensesR3,Georgia,31824
individualTotalExpensesR3,Georgia,31050
individualTotalExpensesR3,Georgia,30624
individualTotalExpensesR3,Georgia,30122
individualTotalExpensesR3,Georgia,39826
individualTotalExpensesR3,Georgia,31537
individualTotalExpensesR3,Georgia,31750
individualTotalExpensesR3,Georgia,30525
individualTotalExpensesR3,Georgia,30738
individualTotalExpensesR3,Georgia,30006
individualTotalExpensesR3,Georgia,30538
individualTotalExpensesR3,Georgia,31626
individualTotalExpensesR3,Georgia,31003
individualTotalExpensesR3,Georgia,30424
individualTotalExpensesR3,Georgia,30660
individualTotalExpensesR3,Georgia,30413
individualTotalExpensesR3,Georgia,39813
individualTotalExpensesR3,Georgia,30521
individualTotalExpensesR3,Georgia,31036
individualTotalExpensesR3,Georgia,30216
individualTotalExpensesR3,Georgia,30170
individualTotalExpensesR3,Georgia,30517
individualTotalExpensesR3,Georgia,30229
individualTotalExpensesR3,Georgia,31014
individualTotalExpensesR3,Georgia,31006
individualTotalExpensesR3,Georgia,31041
individualTotalExpensesR3,Georgia,31820
individualTotalExpensesR3,Georgia,31620
individualTotalExpensesR3,Georgia,31772
individualTotalExpensesR3,Georgia,30806
individualTotalExpensesR3,Georgia,30139
individualTotalExpensesR3,Georgia,31304
individualTotalExpensesR3,Georgia,31301
individualTotalExpensesR3,Georgia,31032
individualTotalExpensesR3,Georgia,31513
individualTotalExpensesR3,Georgia,31004
individualTotalExpensesR3,Georgia,31727
individualTotalExpensesR3,Georgia,30415
individualTotalExpensesR3,Georgia,30236
individualTotalExpensesR3,Georgia,30802
individualTotalExpensesR3,Georgia,30003
individualTotalExpensesR3,Georgia,31701
individualTotalExpensesR3,Georgia,31002
individualTotalExpensesR3,Georgia,30642
individualTotalExpensesR3,Georgia,31302
individualTotalExpensesR3,Georgia,30436
individualTotalExpensesR3,Georgia,30817
individualTotalExpensesR3,Georgia,30110
individualTotalExpensesR3,Georgia,30411
individualTotalExpensesR3,Georgia,31722
individualTotalExpensesR3,Georgia,30410
individualTotalExpensesR3,Georgia,31623
individualTotalExpensesR3,Georgia,39823
individualTotalExpensesR3,Georgia,30726
individualTotalExpensesR3,Georgia,31545
individualTotalExpensesR3,Georgia,31716
individualTotalExpensesR3,Georgia,30454
individualTotalExpensesR3,Georgia,31501
individualTotalExpensesR3,Georgia,30018
individualTotalExpensesR3,Georgia,30627
individualTotalExpensesR3,Georgia,39815
individualTotalExpensesR3,Georgia,31510
individualTotalExpensesR3,Georgia,31709
individualTotalExpensesR3,Georgia,30621
individualTotalExpensesR3,Georgia,31005
individualTotalExpensesR3,Georgia,30512
individualTotalExpensesR3,Georgia,30705
individualTotalExpensesR3,Georgia,30510
individualTotalExpensesR3,Hawaii,96703
individualTotalExpensesR3,Hawaii,96701
individualTotalExpensesR3,Hawaii,96708
individualTotalExpensesR3,Hawaii,96704
individualTotalExpensesR3,Iowa,50065
individualTotalExpensesR3,Iowa,50050
individualTotalExpensesR3,Iowa,51010
individualTotalExpensesR3,Iowa,50049
individualTotalExpensesR3,Iowa,52501
individualTotalExpensesR3,Iowa,50424
individualTotalExpensesR3,Iowa,50607
individualTotalExpensesR3,Iowa,51003
individualTotalExpensesR3,Iowa,50514
individualTotalExpensesR3,Iowa,50010
individualTotalExpensesR3,Iowa,52203
individualTotalExpensesR3,Iowa,52619
individualTotalExpensesR3,Iowa,52640
individualTotalExpensesR3,Iowa,51446
individualTotalExpensesR3,Iowa,50008
individualTotalExpensesR3,Iowa,50603
individualTotalExpensesR3,Iowa,52205
individualTotalExpensesR3,Iowa,50847
individualTotalExpensesR3,Iowa,50058
individualTotalExpensesR3,Iowa,50149
individualTotalExpensesR3,Iowa,52001
individualTotalExpensesR3,Iowa,50839
individualTotalExpensesR3,Iowa,50002
individualTotalExpensesR3,Iowa,50510
individualTotalExpensesR3,Iowa,51230
individualTotalExpensesR3,Iowa,50071
individualTotalExpensesR3,Iowa,50001
individualTotalExpensesR3,Iowa,50041
individualTotalExpensesR3,Iowa,50654
individualTotalExpensesR3,Iowa,50602
individualTotalExpensesR3,Iowa,52630
individualTotalExpensesR3,Iowa,50401
individualTotalExpensesR3,Iowa,50074
individualTotalExpensesR3,Iowa,51047
individualTotalExpensesR3,Iowa,50174
individualTotalExpensesR3,Iowa,51601
individualTotalExpensesR3,Iowa,50426
individualTotalExpensesR3,Iowa,50025
individualTotalExpensesR3,Iowa,51639
individualTotalExpensesR3,Iowa,52216
individualTotalExpensesR3,Iowa,51232
individualTotalExpensesR3,Iowa,50031
individualTotalExpensesR3,Iowa,51012
individualTotalExpensesR3,Iowa,52535
individualTotalExpensesR3,Iowa,52035
individualTotalExpensesR3,Iowa,52235
individualTotalExpensesR3,Iowa,50028
individualTotalExpensesR3,Iowa,50003
individualTotalExpensesR3,Iowa,51533
individualTotalExpensesR3,Iowa,52201
individualTotalExpensesR3,Iowa,50609
individualTotalExpensesR3,Iowa,50434
individualTotalExpensesR3,Iowa,50044
individualTotalExpensesR3,Iowa,52722
individualTotalExpensesR3,Iowa,50451
individualTotalExpensesR3,Iowa,52720
individualTotalExpensesR3,Iowa,50005
individualTotalExpensesR3,Iowa,50020
individualTotalExpensesR3,Iowa,52533
individualTotalExpensesR3,Iowa,52037
individualTotalExpensesR3,Iowa,51331
individualTotalExpensesR3,Iowa,50628
individualTotalExpensesR3,Iowa,50104
individualTotalExpensesR3,Iowa,50501
individualTotalExpensesR3,Iowa,50112
individualTotalExpensesR3,Iowa,52030
individualTotalExpensesR3,Iowa,50027
individualTotalExpensesR3,Iowa,51432
individualTotalExpensesR3,Iowa,52206
individualTotalExpensesR3,Iowa,50007
individualTotalExpensesR3,Iowa,50540
individualTotalExpensesR3,Iowa,50435
individualTotalExpensesR3,Iowa,51001
individualTotalExpensesR3,Iowa,51501
individualTotalExpensesR3,Iowa,50423
individualTotalExpensesR3,Iowa,50150
individualTotalExpensesR3,Iowa,50033
individualTotalExpensesR3,Iowa,51006
individualTotalExpensesR3,Iowa,52101
individualTotalExpensesR3,Iowa,50006
individualTotalExpensesR3,Iowa,50026
individualTotalExpensesR3,Iowa,50034
individualTotalExpensesR3,Iowa,51004
individualTotalExpensesR3,Iowa,51529
individualTotalExpensesR3,Iowa,52140
individualTotalExpensesR3,Iowa,51009
individualTotalExpensesR3,Iowa,50606
individualTotalExpensesR3,Iowa,50515
individualTotalExpensesR3,Iowa,50535
individualTotalExpensesR3,Iowa,50622
individualTotalExpensesR3,Iowa,52202
individualTotalExpensesR3,Iowa,50519
individualTotalExpensesR3,Iowa,52601
individualTotalExpensesR3,Iowa,50538
individualTotalExpensesR3,Iowa,50613
individualTotalExpensesR3,Iowa,50833
individualTotalExpensesR3,Iowa,50173
individualTotalExpensesR3,Iowa,52537
individualTotalExpensesR3,Iowa,52544
individualTotalExpensesR3,Idaho,83611
individualTotalExpensesR3,Idaho,83824
individualTotalExpensesR3,Idaho,83802
individualTotalExpensesR3,Idaho,83501
individualTotalExpensesR3,Idaho,83211
individualTotalExpensesR3,Idaho,83201
individualTotalExpensesR3,Idaho,83440
individualTotalExpensesR3,Idaho,83423
individualTotalExpensesR3,Idaho,83801
individualTotalExpensesR3,Idaho,83228
individualTotalExpensesR3,Idaho,83401
individualTotalExpensesR3,Idaho,83610
individualTotalExpensesR3,Idaho,83605
individualTotalExpensesR3,Idaho,83602
individualTotalExpensesR3,Idaho,83243
individualTotalExpensesR3,Idaho,83220
individualTotalExpensesR3,Idaho,83422
individualTotalExpensesR3,Idaho,83522
individualTotalExpensesR3,Idaho,83203
individualTotalExpensesR3,Idaho,83604
individualTotalExpensesR3,Idaho,83213
individualTotalExpensesR3,Idaho,83623
individualTotalExpensesR3,Idaho,83322
individualTotalExpensesR3,Idaho,83804
individualTotalExpensesR3,Idaho,83301
individualTotalExpensesR3,Idaho,83226
individualTotalExpensesR3,Idaho,83313
individualTotalExpensesR3,Idaho,83325
individualTotalExpensesR3,Idaho,83229
individualTotalExpensesR3,Idaho,83617
individualTotalExpensesR3,Idaho,83619
individualTotalExpensesR3,Idaho,83425
individualTotalExpensesR3,Idaho,83612
individualTotalExpensesR3,Idaho,83324
individualTotalExpensesR3,Idaho,83523
individualTotalExpensesR3,Idaho,83420
individualTotalExpensesR3,Idaho,83336
individualTotalExpensesR3,Idaho,83314
individualTotalExpensesR3,Idaho,83535
individualTotalExpensesR3,Idaho,83805
individualTotalExpensesR3,Idaho,83217
individualTotalExpensesR3,Idaho,83311
individualTotalExpensesR3,Idaho,83616
individualTotalExpensesR3,Idaho,83520
individualTotalExpensesR3,Illinois,61727
individualTotalExpensesR3,Illinois,60004
individualTotalExpensesR3,Illinois,61516
individualTotalExpensesR3,Illinois,60401
individualTotalExpensesR3,Illinois,62908
individualTotalExpensesR3,Illinois,62812
individualTotalExpensesR3,Illinois,60012
individualTotalExpensesR3,Illinois,60407
individualTotalExpensesR3,Illinois,60530
individualTotalExpensesR3,Illinois,62476
individualTotalExpensesR3,Illinois,61401
individualTotalExpensesR3,Illinois,61326
individualTotalExpensesR3,Illinois,61534
